502,159145	504,848211	speech
506,181296	511,406989	speech
511,895787	512,482345	speech
515,575102	516,446051	speech
528,852630	530,550091	speech
530,932242	531,652108	speech
532,674140	533,607300	speech
536,237921	538,895204	speech
539,730604	540,850395	speech
541,125900	542,432323	speech
543,596551	546,540000	speech
546,982587	547,524708	speech
548,740000	549,570000	speech
551,346219	552,110521	speech
553,550253	554,332329	speech
554,927774	557,513959	speech
558,642638	559,149210	speech
561,139000	562,129000	speech
564,525987	565,663553	speech
567,076623	567,796489	speech
568,569678	572,400076	speech
573,884244	578,754448	speech
579,954225	580,647429	speech
587,543922	588,761473	speech
590,023461	590,814425	speech
591,543178	592,280818	speech
596,191201	597,213233	speech
597,595384	599,123988	speech
601,399120	602,083437	speech
602,545573	604,198599	speech
604,287471	608,411148	speech
608,535569	614,561114	speech
614,605550	624,648124	speech
624,665899	633,090996	speech
634,352984	637,090252	speech
638,032298	639,951941	speech
640,431852	641,249477	speech
641,676064	642,440366	speech
654,811396	656,126707	speech
657,628649	658,668456	speech
658,668456	661,130219	speech
661,654566	662,090041	speech
664,036345	665,102813	speech
667,449043	669,244264	speech
681,419774	683,712681	speech
684,992443	686,538821	speech
687,783034	688,920600	speech
689,293864	691,071311	speech
693,399766	694,412910	speech
697,452344	698,945400	speech
700,225161	701,344953	speech
701,611570	702,375872	speech
705,593051	706,730617	speech
707,530468	718,141825	speech
719,350489	722,318825	speech
723,669685	724,233127	speech
732,734663	734,369914	speech
746,438778	747,594118	speech
749,762603	750,562454	speech
751,380080	753,033105	speech
757,441174	759,325267	speech
762,489122	763,928854	speech
770,007722	771,678522	speech
773,349322	774,255820	speech
774,255820	777,241931	speech
777,472999	779,925875	speech
781,383382	783,303024	speech
784,138424	785,275990	speech
786,484654	787,071211	speech
792,972335	795,745152	speech
801,539628	803,939181	speech
809,360394	810,835675	speech
813,697364	814,603862	speech
815,439262	819,083028	speech
819,118577	821,713649	speech
823,686615	824,575339	speech
825,570709	826,850471	speech
828,130232	828,841211	speech
829,125602	832,253909	speech
832,644947	833,035985	speech
833,160407	834,191326	speech
834,351296	834,848981	speech
835,257794	838,386100	speech
839,203726	840,430164	speech
841,090000	844,340000	speech
845,003572	845,842489	speech
846,217855	847,246672	speech
848,437562	849,219638	speech
849,948392	851,672515	speech
853,325540	857,858030	speech
858,666768	859,697687	speech
861,252953	862,408293	speech
868,025025	869,500306	speech
888,110174	889,372161	speech
890,865217	891,425112	speech
892,091655	895,824293	speech
899,414736	902,534155	speech
903,769480	904,942595	speech
905,980000	909,963882	speech
910,079416	914,798538	speech
915,287335	916,389352	speech
918,282333	919,597644	speech
920,059780	920,859631	speech
922,032746	924,414525	speech
925,089954	928,742608	speech
932,697427	933,657248	speech
934,999220	936,883314	speech
936,963299	940,553741	speech
940,598178	948,418943	speech
948,463380	955,777573	speech
957,057335	959,359128	speech
959,750167	962,425224	speech
962,522984	965,242477	speech
965,766824	969,490575	speech
969,854952	976,813656	speech
978,445420	979,790879	speech
980,084158	981,692747	speech
982,581471	984,438903	speech
985,398724	986,456305	speech
989,264671	990,268928	speech
992,615158	993,441671	speech
994,748094	996,208094	speech
996,733713	998,187453	speech
999,022853	1000,107096	speech
1000,746977	1001,831219	speech
1003,004334	1003,386485	speech
1003,386485	1004,586262	speech
1005,688279	1006,728085	speech
1008,932119	1009,874166	speech
1011,509417	1012,718081	speech
1013,109119	1017,739368	speech
1018,841385	1022,849528	speech
1023,676040	1026,919881	speech
1031,105768	1032,003379	speech
1034,580676	1035,380527	speech
1040,277393	1041,148342	speech
1046,534006	1048,062610	speech
1053,750440	1054,932442	speech
1057,580838	1058,487336	speech
1058,833938	1060,184797	speech
1060,424753	1063,917436	speech
1064,948355	1068,085548	speech
1068,369940	1069,836333	speech
1070,529538	1072,564714	speech
1073,044625	1073,960010	speech
1074,377710	1075,221997	speech
1076,164044	1076,875023	speech
1107,269363	1108,611335	speech
1110,237699	1110,886467	speech
1111,384152	1114,930158	speech
1116,654282	1117,231952	speech
1121,106786	1121,844426	speech
1121,844426	1123,159737	speech
1124,501709	1125,043831	speech
1125,585952	1127,158992	speech
1128,883116	1129,558545	speech
1132,562431	1133,717771	speech
1136,499475	1137,628154	speech
1140,400971	1141,929575	speech
1144,106947	1145,404484	speech
1149,341528	1150,603515	speech
1155,260426	1156,557962	speech
1159,117486	1160,726075	speech
1161,845866	1163,081192	speech
1164,103224	1164,991947	speech
1165,836234	1168,786796	speech
1170,102107	1173,177090	speech
1175,123394	1175,674402	speech
1177,274104	1178,669400	speech
1180,002485	1181,157826	speech
1181,611075	1182,553121	speech
1183,975079	1186,356858	speech
1202,975985	1205,304440	speech
1208,006159	1209,019304	speech
1212,210000	1215,069000	speech
1216,804521	1217,484394	speech
1217,906538	1218,817538	speech
1219,168525	1230,259793	speech
1232,357180	1233,281453	speech
1235,032238	1236,036495	speech
1237,698408	1238,560470	speech
1239,013719	1242,213123	speech
1246,159055	1247,056665	speech
1250,833740	1251,997967	speech
1252,868916	1253,677655	speech
1255,206259	1255,952786	speech
1257,259210	1258,858912	speech
1259,125529	1261,791699	speech
1262,849280	1264,111267	speech
1268,466012	1269,377012	speech
1272,056454	1272,829644	speech
1273,220682	1277,549000	speech
1277,824269	1284,756312	speech
1287,786858	1288,640033	speech
1289,333237	1295,563188	speech
1295,723158	1300,157888	speech
1300,611137	1301,695379	speech
1302,140000	1304,725926	speech
1304,948107	1309,036235	speech
1309,258416	1312,786647	speech
1313,005341	1316,154909	speech
1317,959018	1318,847741	speech
1319,505396	1321,202858	speech
1323,086952	1324,357826	speech
1325,219888	1327,521681	speech
1328,365969	1329,254692	speech
1331,360966	1332,534081	speech
1333,858279	1335,182477	speech
1336,355592	1343,309000	speech
1343,865304	1344,576283	speech
1346,460377	1348,024530	speech
1349,286517	1350,903994	speech
1352,317064	1353,054704	speech
1353,294660	1355,287864	speech
1355,365385	1357,356126	speech
1357,400562	1360,928794	speech
1362,404074	1363,283911	speech
1363,568302	1365,710125	speech
1366,038953	1368,056355	speech
1371,424617	1372,100047	speech
1378,250013	1379,547549	speech
1383,146878	1383,973391	speech
1384,924325	1387,945985	speech
1390,599000	1391,899000	speech
1392,718429	1394,344793	speech
1396,033368	1398,868395	speech
1399,766006	1401,898942	speech
1402,929861	1404,236285	speech
1410,128521	1411,443831	speech
1416,633976	1417,975948	speech
1424,579163	1425,538984	speech
1426,401046	1429,031667	speech
1431,866695	1433,528608	speech
1434,168488	1434,997488	speech
1435,634882	1438,194405	speech
1438,914271	1441,189403	speech
1442,611361	1444,042205	speech
1447,357144	1450,263269	speech
1451,703001	1452,342882	speech
1454,120329	1454,849082	speech
1455,382316	1457,390831	speech
1459,630414	1460,270295	speech
1461,434522	1462,518765	speech
1465,528035	1466,500246	speech
1469,495243	1470,499501	speech
1471,823699	1473,476724	speech
1478,515786	1479,431171	speech
1482,967888	1484,408022	speech
1484,923481	1485,652235	speech
1486,380000	1491,651118	speech
1493,588535	1496,005862	speech
1496,805713	1498,067700	speech
1501,489286	1502,449107	speech
1507,523717	1508,492426	speech
1514,231109	1515,015656	speech
1515,353370	1515,868830	speech
1527,768836	1533,456666	speech
1533,972126	1541,366304	speech
1541,561823	1547,960632	speech
1548,404993	1550,075793	speech
1553,010270	1555,479232	speech
1555,959142	1558,145402	speech
1558,625312	1559,069674	speech
1559,496261	1560,562729	speech
1560,847121	1563,033380	speech
1563,371095	1564,366466	speech
1565,841746	1566,623823	speech
1568,490142	1569,823227	speech
1571,867291	1573,040406	speech
1573,662512	1574,497912	speech
1574,942274	1581,003367	speech
1582,336453	1585,233691	speech
1585,944670	1589,072976	speech
1591,561401	1593,054457	speech
1593,569916	1594,423091	speech
1595,190000	1610,313465	speech
1611,219963	1614,152750	speech
1615,041473	1630,114222	speech
1633,011460	1636,139767	speech
1636,815197	1639,037005	speech
1641,276588	1643,871660	speech
1644,849256	1646,591154	speech
1646,857771	1658,197881	speech
1658,624469	1660,632984	speech
1661,610579	1663,761579	speech
1664,839000	1666,249715	speech
1667,271747	1668,293779	speech
1669,191390	1670,862190	speech
1671,519845	1673,483924	speech
1676,532245	1677,403194	speech
1678,123060	1679,411709	speech
1679,971605	1680,833666	speech
1683,535385	1685,926385	speech
1686,839000	1688,139000	speech
1694,075645	1694,626653	speech
1695,500000	1696,960000	speech
1697,559440	1698,528149	speech
1700,021204	1701,194319	speech
1704,713664	1708,401866	speech
1709,512770	1713,831966	speech
1725,723085	1727,767149	speech
1729,295753	1729,988957	speech
1732,130780	1733,303895	speech
1736,307780	1737,427572	speech
1740,626976	1747,109000	speech
1750,367385	1752,082621	speech
1753,211299	1756,072989	speech
1756,552899	1758,739159	speech
1759,547897	1761,058727	speech
1761,982999	1763,165001	speech
1763,779925	1768,612876	speech
1769,057237	1770,701376	speech
1771,181286	1772,114446	speech
1772,434386	1773,909667	speech
1774,345142	1775,696001	speech
1776,930000	1778,930000	speech
1779,686369	1785,836335	speech
1787,649331	1794,483614	speech
1795,532307	1800,598031	speech
1802,846501	1804,570624	speech
1804,930000	1807,974435	speech
1815,786313	1818,443596	speech
1821,809519	1822,923003	speech
1824,336752	1825,537813	speech
1827,089183	1827,752269	speech
1828,715620	1830,930077	speech
1831,330430	1839,312482	speech
1841,226673	1841,889759	speech
1843,240953	1847,269512	speech
1848,032686	1849,358858	speech
1849,659123	1850,822651	speech
1851,097894	1851,917368	speech
1853,600105	1856,108571	speech
1856,840468	1860,787705	speech
1863,907586	1865,316706	speech
1867,518652	1869,088789	speech
1872,266596	1873,726596	speech
1875,646619	1877,252251	speech
1877,690138	1878,985032	speech
1882,087773	1885,991222	speech
1886,535452	1892,059082	speech
1892,140404	1896,738216	speech
1896,860535	1899,008972	speech
1900,491532	1902,468279	speech
1902,793566	1903,706873	speech
1904,138504	1904,432514	speech
1905,189433	1906,127762	speech
1907,059835	1908,454818	speech
1909,236758	1910,387775	speech
1910,838173	1913,008841	speech
1913,759504	1917,293877	speech
1917,963218	1925,119540	speech
1932,294629	1935,009528	speech
1940,565452	1942,290961	speech
1950,898565	1951,511607	speech
1952,162182	1953,188088	speech
1953,976285	1958,505286	speech
1959,018239	1959,833084	speech
1960,306877	1960,857364	speech
1961,507939	1962,871643	speech
1963,347063	1964,122749	speech
1964,898434	1965,273766	speech
1965,774208	1968,614217	speech
1969,502502	1971,354137	speech
1973,556083	1974,394323	speech
1975,057409	1979,436278	speech
1983,890213	1984,930000	speech
1985,203873	1985,954536	speech
1986,492512	1987,430841	speech
1987,831194	1993,223458	speech
1994,487075	1998,540656	speech
1998,953521	2005,947199	speech
2006,447642	2007,398482	speech
2022,160000	2023,712895	speech
2026,840658	2028,341985	speech
2039,664488	2041,416035	speech
2042,867317	2043,893224	speech
2044,856575	2045,857459	speech
2047,198449	2048,872623	speech
2059,144197	2061,708963	speech
2066,838495	2067,820613	speech
2068,195944	2083,690884	speech
2084,698024	2087,544288	speech
2088,251163	2088,764116	speech
2092,042012	2093,393206	speech
2095,075942	2096,014271	speech
2096,965111	2098,103617	speech
2098,691637	2101,350235	speech
2102,288564	2103,118564	speech
2115,581558	2116,870197	speech
2117,996192	2119,003331	speech
2119,703950	2121,305365	speech
2121,805807	2123,200790	speech
2124,809000	2126,889000	speech
2128,417899	2129,218606	speech
2131,220375	2132,130375	speech
2172,769582	2174,233376	speech
2180,151104	2182,528204	speech
2186,269000	2187,659000	speech
2192,049115	2193,350265	speech
2197,153625	2198,063625	speech
2199,718391	2205,073122	speech
2206,712070	2207,600354	speech
2209,214280	2212,523454	speech
2213,655704	2215,657473	speech
2216,933600	2217,934484	speech
2221,112292	2222,181987	speech
2228,030904	2228,687735	speech
2237,232784	2238,515167	speech
2239,641162	2240,429358	speech
2241,336409	2244,570517	speech
2247,269000	2251,589217	speech
2252,177237	2254,710725	speech
2261,460438	2263,405907	speech
2264,763356	2265,751730	speech
2266,446093	2270,199409	speech
2278,300316	2280,076885	speech
2284,424476	2285,844481	speech
2286,500000	2287,329000	speech
2287,714883	2298,424345	speech
2299,800561	2300,763912	speech
2301,408231	2302,446649	speech
2303,472555	2304,304540	speech
2305,538953	2310,291079	speech
2311,323241	2315,664576	speech
2316,008630	2320,400010	speech
2321,513494	2321,945125	speech
2324,489000	2327,994219	speech
2328,460921	2330,208676	speech
2330,759162	2336,439180	speech
2337,930334	2340,223774	speech
2343,514181	2344,590131	speech
2349,876051	2351,277289	speech
2361,304898	2362,024284	speech
2363,169045	2363,725787	speech
2365,095747	2366,597074	speech
2366,941128	2368,642631	speech
2370,012591	2371,332507	speech
2372,489780	2373,302998	speech
2374,566615	2375,098334	speech
2377,530000	2384,694312	speech
2384,973481	2391,412748	speech
2392,801475	2394,040069	speech
2416,772652	2418,148868	speech
2419,124730	2419,987993	speech
2420,601035	2424,742193	speech
2425,067481	2427,319470	speech
2429,020973	2429,846703	speech
2433,380000	2436,802849	speech
2437,065581	2438,967261	speech
2439,217482	2441,494494	speech
2442,908243	2444,609746	speech
2446,486404	2447,612399	speech
2463,099000	2465,880000	speech
2466,219000	2467,289000	speech
2468,355725	2474,448608	speech
2477,474303	2481,567397	speech
2483,006168	2483,994541	speech
2524,392732	2526,519611	speech
2529,584819	2531,869000	speech
2538,717888	2541,057455	speech
2547,538180	2548,776774	speech
2552,930444	2554,306660	speech
2555,995652	2556,908959	speech
2557,859799	2559,236015	speech
2560,362010	2562,025980	speech
2562,914265	2565,754274	speech
2566,367315	2569,357457	speech
2571,121515	2572,349000	speech
2572,888315	2573,698792	speech
2574,799765	2575,975804	speech
2577,114310	2578,703214	speech
2578,703214	2579,654054	speech
2580,567361	2581,017758	speech
2582,656706	2583,344814	speech
2583,657591	2584,445787	speech
2586,019000	2589,074877	speech
2589,400164	2590,150827	speech
2591,014090	2593,259000	speech
2594,479652	2597,131995	speech
2597,494816	2599,559139	speech
2600,847778	2601,836151	speech
2603,110000	2604,876337	speech
2605,627000	2612,095215	speech
2613,283765	2616,636727	speech
2616,874437	2619,226515	speech
2620,227399	2621,153217	speech
2622,066524	2622,817187	speech
2623,367673	2625,794818	speech
2626,969000	2628,634827	speech
2628,634827	2630,461441	speech
2631,500000	2634,289000	speech
2634,977931	2636,729478	speech
2637,817940	2638,718736	speech
2640,983236	2642,509585	speech
2655,014382	2656,077822	speech
2656,822230	2657,566637	speech
2658,048313	2660,400391	speech
2662,483481	2662,883835	speech
2673,036555	2674,400259	speech
2715,886912	2718,170179	speech
2718,714410	2722,048605	speech
2722,586581	2723,537421	speech
2723,768875	2724,350639	speech
